match_id,my_team,team1_gold,team2_gold,gold_diff,gold_leading_team,my_team_ahead_gold,team1_kills,team2_kills,kill_diff,kill_leading_team,my_team_ahead_kills,my_team_win,winner
LA1_1643946385,100,17445,16777,668,100,False,9,6,3,100,True,True,100
LA1_1641077709,200,18467,17887,-580,100,False,10,8,-2,100,True,False,100
LA1_1643246810,200,14723,15540,817,200,False,1,2,1,200,False,True,200
LA1_1642986596,200,16452,16335,-117,100,False,4,5,1,200,False,True,200
LA1_1642972764,100,19793,16488,3305,100,False,13,6,7,100,True,True,100
LA1_1642995070,100,19371,15111,4260,100,False,13,5,8,100,True,False,200
LA1_1641224699,200,17699,16823,-876,100,False,7,6,-1,100,True,False,100
LA1_1641025592,200,14244,17397,3153,200,False,1,6,5,200,False,True,200
LA1_1641258218,100,17550,15701,1849,100,False,7,8,-1,200,False,True,100
LA1_1643055393,200,17122,14623,-2499,100,False,8,2,-6,100,True,False,100
LA1_1642420599,100,17744,18033,-289,200,False,8,11,-3,200,False,True,100
LA1_1643535281,200,17390,16847,-543,100,False,6,6,0,0,False,True,200
LA1_1643046741,100,15075,17008,-1933,200,False,4,5,-1,200,False,False,200
LA1_1642948992,200,16742,19703,2961,200,False,8,11,3,200,False,True,200
LA1_1641268474,200,16880,17642,762,200,False,8,10,2,200,False,True,200
LA1_1642843301,200,18126,14432,-3694,100,False,8,2,-6,100,True,False,100
LA1_1643137909,100,19076,15819,3257,100,False,9,6,3,100,True,True,100
LA1_1643519647,100,15131,15684,-553,200,False,3,3,0,0,False,False,200
LA1_1643231542,100,17099,15824,1275,100,False,7,3,4,100,True,True,100
LA1_1643260289,100,15540,16124,-584,200,False,1,3,-2,200,False,False,200
LA1_1642963086,100,15705,18576,-2871,200,False,3,10,-7,200,False,False,200
LA1_1642924983,200,18160,15181,-2979,100,False,8,2,-6,100,True,False,100
LA1_1642389204,100,18483,16203,2280,100,False,10,5,5,100,True,True,100
LA1_1641360573,100,16328,15990,338,100,False,4,5,-1,200,False,True,100
LA1_1643728296,100,18064,16091,1973,100,False,6,4,2,100,True,True,100
LA1_1643271274,200,15427,17345,1918,200,False,7,7,0,0,False,False,100
LA1_1643091216,100,19772,17486,2286,100,False,12,6,6,100,True,True,100
LA1_1642205837,100,14586,17628,-3042,200,False,2,5,-3,200,False,True,100
LA1_1643744363,100,16236,15795,441,100,False,5,4,1,100,True,True,100
LA1_1642945253,100,14845,16640,-1795,200,False,4,6,-2,200,False,False,200
LA1_1642735176,200,17479,16852,-627,100,False,8,6,-2,100,True,False,100
LA1_1637508858,100,18182,15357,2825,100,False,10,4,6,100,True,True,100
LA1_1640482874,200,17608,18596,988,200,False,7,9,2,200,False,True,200
LA1_1637339703,200,16074,16382,308,200,False,4,4,0,0,False,True,200
LA1_1640494924,200,17236,15803,-1433,100,False,5,4,-1,100,True,False,100
LA1_1640470931,100,16431,16535,-104,200,False,5,5,0,0,False,False,200
LA1_1643814568,200,15287,19139,3852,200,False,4,11,7,200,False,True,200
LA1_1637332235,200,16592,15571,-1021,100,False,6,4,-2,100,True,False,100
LA1_1635738568,200,17335,16151,-1184,100,False,7,5,-2,100,True,False,100
LA1_1641353516,200,18184,17324,-860,100,False,10,5,-5,100,True,False,100
LA1_1637205577,100,15469,17274,-1805,200,False,4,6,-2,200,False,True,100
LA1_1641202392,200,17161,17089,-72,100,False,6,6,0,0,False,False,100
LA1_1636777569,100,15591,19059,-3468,200,False,4,13,-9,200,False,False,200
LA1_1633690560,200,17589,16304,-1285,100,False,10,6,-4,100,True,False,100
LA1_1635732505,100,16605,15684,921,100,False,4,2,2,100,True,False,200
LA1_1639017205,200,17964,15672,-2292,100,False,7,2,-5,100,True,False,100
LA1_1635731170,100,17560,16544,1016,100,False,10,5,5,100,True,False,200
LA1_1634015546,100,18108,15458,2650,100,False,8,4,4,100,True,False,200
LA1_1634009715,200,16977,15663,-1314,100,False,6,4,-2,100,True,True,200
LA1_1636335771,200,17076,15727,-1349,100,False,5,4,-1,100,True,False,100
LA1_1634021592,100,19777,15004,4773,100,False,13,4,9,100,True,True,100
LA1_1638985841,100,15706,14697,1009,100,False,2,0,2,100,True,True,100
LA1_1635862169,200,17282,15302,-1980,100,False,5,3,-2,100,True,False,100
LA1_1639007470,100,15220,17547,-2327,200,False,3,6,-3,200,False,False,200
LA1_1641157568,100,19245,17087,2158,100,False,12,7,5,100,True,False,200
LA1_1634054056,100,18087,15061,3026,100,False,8,4,4,100,True,True,100
LA1_1641312392,200,17514,16714,-800,100,False,8,6,-2,100,True,True,200
LA1_1641283441,200,19624,16705,-2919,100,False,11,6,-5,100,True,False,100
LA1_1641211081,100,15616,18691,-3075,200,False,4,9,-5,200,False,True,100
LA1_1632631745,200,15540,16248,708,200,False,4,3,-1,100,True,False,100
LA1_1632493982,200,17434,17312,-122,100,False,8,6,-2,100,True,True,200
LA1_1635839799,200,14292,17219,2927,200,False,1,6,5,200,False,True,200
LA1_1641337303,200,17107,15984,-1123,100,False,7,4,-3,100,True,False,100
LA1_1636757890,100,15977,16843,-866,200,False,4,5,-1,200,False,False,200
LA1_1641148548,100,16493,17618,-1125,200,False,3,7,-4,200,False,False,200
LA1_1641367725,100,16453,15672,781,100,False,3,2,1,100,True,False,200
